Time,Source,Destination,Protocol,Length,ICMP Type,ICMP Code,Traffic Rate,Packet Interval
1740599757.205175,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.207425,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.207882,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.210092,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.210313,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.212418,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.212964,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.215038,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.215311,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.217741,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.218667,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.220901,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.221225,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.224618,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.225081,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.227398,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.227585,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.229711,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.230417,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.232649,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.232942,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.234909,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.235497,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.238422,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.238835,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.241328,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.241429,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.243957,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.245012,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.246578,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.250423,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.253805,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.257231,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.260346,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.260896,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.260937,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.26189,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.262274,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.262787,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.263464,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.263742,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.26645,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.266791,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.269034,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.27002,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.272114,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.272944,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.275531,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.275967,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.278283,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.278358,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.280252,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.280413,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.282418,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.283534,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.285343,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.286175,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.288816,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.288842,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.291033,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.291105,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.292975,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.293067,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.294838,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.295106,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.297258,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.297624,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.299491,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.299875,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.301669,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.30195,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.303774,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.303889,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.305769,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.306287,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.308312,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.308438,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.31019,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.310194,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.31192,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.312319,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.314114,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.314156,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.316037,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.316406,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.318401,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.319269,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.321413,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.322424,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.325137,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.325573,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.329358,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.329691,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.33189,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.33453,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.337323,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.339254,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.341861,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.344101,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.347102,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.348851,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.353413,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.35751,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.359542,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.360253,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.360859,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.361652,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.364282,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.365818,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.368597,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.370291,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.373125,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.374024,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.37709,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.378363,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.3803,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.381349,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.382897,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.385009,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.388159,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.390099,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.393387,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.393802,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.396392,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.397471,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.400211,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.402045,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.404836,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.405571,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.407932,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.408695,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.411138,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.41138,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.413581,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.415048,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.417598,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.419769,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.422313,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.42315,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.425061,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.426529,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.428812,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.429717,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.432862,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.433034,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.434755,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.436526,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.438823,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.440346,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.443038,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.444151,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.446765,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.447747,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.451792,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.454679,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.457981,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.46106,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.461988,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.46244,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.463122,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.463884,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.463936,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.464812,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.466172,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.466695,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.46877,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.468908,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.471032,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.471242,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.473405,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.473748,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.475777,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.476512,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.47876,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.480694,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.481718,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.481922,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.483921,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.484713,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.486641,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.487121,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.489139,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.489397,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.491544,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.492286,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.4943,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.495265,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.497108,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.497659,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.500423,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.500682,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.502513,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.503537,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.506124,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.506469,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.509205,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.509624,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.511838,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.51194,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.514124,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.514347,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.516744,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.518021,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.51873,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.518951,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.520947,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.52142,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.523621,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.52404,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.526195,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.52657,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.528926,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.529022,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.530431,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.531139,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.532622,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.534139,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.534584,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.535168,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.536945,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.537503,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.539432,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.539754,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.541675,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.54239,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.544242,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.544496,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.546342,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.546603,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.548406,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.549288,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.55261,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.555044,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.557184,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.557437,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.557655,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.558438,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.559455,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.559867,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.561911,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.56222,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.564262,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.56472,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.566884,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.567716,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.56983,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.571109,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.573177,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.575199,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.577197,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.57866,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.580634,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.582036,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.584148,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.586577,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.589295,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.591889,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.596329,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.602933,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.605018,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.605591,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.606079,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.607102,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.610636,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.610822,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.612621,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.614812,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.617354,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.617543,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.619503,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.620165,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.622158,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.623389,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.625887,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.626797,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.629204,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.631118,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.635278,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.639831,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.643564,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.647339,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.651623,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.655643,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.658189,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.660669,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.661202,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.661959,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.662491,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.663218,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.663747,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.664147,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.664808,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.665334,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.666121,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.666661,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.667501,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.667535,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.671406,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.67153,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.674344,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.67551,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.677683,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.680086,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.682763,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.684317,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.687263,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.688561,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.691348,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.692441,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.695398,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.696343,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.699601,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.700464,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.702594,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.704199,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.706757,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.707976,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.710076,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.711745,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.714018,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.715487,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.718389,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.719548,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.720981,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.721771,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.723828,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.724015,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.726,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.727066,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.729279,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.730652,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.732812,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.734448,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.736455,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.738029,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.740133,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.741815,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.743898,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.746006,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.748756,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.749825,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.752637,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.754333,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.75834,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.762246,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.766378,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.767427,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.76833,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.769008,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.769694,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.770277,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.772517,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.773481,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.775664,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.777665,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.779645,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.780836,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.782919,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.78381,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.787561,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.787685,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.789397,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.789462,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.791435,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.792345,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.794389,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.795223,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.797022,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.797922,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.799935,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.801057,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.803451,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.803638,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.805447,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.806069,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
1740599757.807888,192.168.122.58,192.168.122.28,1,1042,0,0,0,0
1740599757.808381,192.168.122.28,192.168.122.58,1,1042,8,0,0,0
